x0,x1,shap0,shap1,label
9.4986315,-5.3075404,12.328889,11.195855,0
9.986183,-4.8663836,16.030096,6.837698,0
4.7212143,10.406063,12.050488,-0.8081284,0
10.3920555,13.136579,24.656229,12.27754,0
8.076835,13.425959,10.379806,-6.760556,0
6.4679656,-3.5626423,23.301456,-2.9245377,0
11.303202,10.485984,24.678627,12.331879,0
10.321929,13.623798,18.544456,15.625916,0
5.619498,-5.8229747,24.252079,-3.159549,0
4.0633583,10.691444,15.976244,-0.120251186,0
7.8577576,-3.8174984,23.299053,-2.9133663,0
15.314564,-0.6369927,20.376495,27.540106,0
3.3543034,5.8203797,-5.0560794,-7.6817083,0
15.261532,-1.1966846,20.48684,27.654963,0
1.3380429,11.466361,14.797152,-0.98301435,0
2.9287853,11.770415,2.2998886,-7.814768,0
5.8034334,-5.698009,23.270962,-2.8907552,0
15.272993,-1.7989305,-8.5262785,-4.3429418,0
10.647551,12.318415,17.610886,15.835721,0
4.7420454,10.484025,12.933428,-0.6470145,0
4.8836837,10.562007,12.7902155,-0.7364147,0
4.4796166,9.131094,13.350873,-0.24324723,0
1.5071142,11.563621,2.3053112,-7.8202367,0
10.905981,11.850844,24.649776,12.471455,0
2.426077,11.822625,14.947216,-0.89782655,0
8.341774,-5.819834,18.556335,6.4334188,0
3.271148,11.527323,16.194971,0.038271047,0
5.078454,9.826393,11.84808,-0.6500472,0
5.8318324,11.097824,6.501726,-7.414674,0
8.842029,11.126162,17.575497,15.128921,0
11.617597,11.241224,14.949819,19.621967,0
4.2195206,20.059242,7.4908223,1.8526553,0
2.2159204,11.974762,27.86042,-6.3460984,0
6.2826514,19.170948,10.4585495,-6.2886276,0
10.02765,11.366166,16.97485,14.907456,0
8.719202,14.156303,7.2517896,1.7917944,0
2.283178,11.910172,27.824312,-6.3100233,0
2.497934,11.708956,16.032093,-0.0867011,0
3.5624,11.330464,15.915259,-0.19686387,0
-4.8183074,5.7797637,8.292578,6.769596,0
10.85128,16.518751,6.9911876,1.061546,0
7.857266,-3.8167028,23.261877,-2.8861818,0
6.4681597,-3.56291,23.272587,-2.894728,0
5.8711762,11.130747,6.499875,-7.4182,0
15.339488,-0.97101927,-7.1703796,-12.290829,0
10.467377,15.822904,10.026641,-3.135865,0
14.655656,9.083593,20.88118,22.919153,0
14.522296,9.237262,20.884687,22.917486,0
16.190863,-1.2344556,20.458761,27.621763,0
10.959297,16.643253,6.354894,1.3883315,0
9.722949,-4.5386367,14.959195,6.3532395,0
3.4348187,11.399537,15.950688,-0.16223425,0
5.270935,10.678254,13.285897,-0.32147074,0
2.0602112,11.58684,27.837116,-6.3228264,0
11.310322,10.506048,24.70386,12.396793,0
2.5272236,11.773572,2.300151,-7.815031,0
10.50238,11.537258,24.336153,12.9525175,0
10.340476,14.233368,17.62756,15.436054,0
3.5052662,11.3639765,17.533121,0.6421043,0
3.820061,10.773428,14.930151,-0.9174504,0
15.42652,0.22971861,21.072493,28.579931,0
9.855475,-5.1480217,13.669339,10.847404,0
6.306371,19.147696,10.448117,-6.2849727,0
8.007687,13.402213,21.07354,28.581638,0
3.642476,6.22811,-5.0590773,-7.67858,0
6.2718434,19.182905,10.474171,-6.275699,0
14.571903,9.150783,14.961537,19.607502,0
10.971714,16.648779,6.4338145,1.27049,0
15.409146,0.013062123,20.42399,27.61268,0
3.2365878,11.561635,17.550695,0.5839301,0
3.9976692,7.38072,12.221738,-1.0622841,0
14.4277725,-1.1349587,-7.18104,-12.301535,0
5.100573,9.892822,11.934097,-0.70897555,0
15.2598715,-1.6136228,-7.1752696,-12.295898,0
6.2947426,19.157324,10.6427965,-6.352087,0
10.2345295,13.980735,17.894974,14.849468,0
10.912745,17.48828,6.3324885,1.4884104,0
8.901706,-5.916999,13.569091,12.121561,0
10.907492,17.44917,6.369575,1.3798133,0
15.261775,-1.8025941,-7.1797047,-12.300184,0
8.965466,14.369734,11.539334,-6.0375237,0
10.136219,14.252404,18.678211,15.549586,0
5.937043,11.188592,6.537233,-7.3949213,0
15.334818,-0.80002326,20.424038,27.586933,0
4.1538463,20.010572,6.8253245,1.7801483,0
10.094855,13.903258,13.458328,-1.1232862,0
3.8787231,11.134114,17.602028,0.59371823,0
6.5859127,11.758085,9.888392,-2.9667473,0
2.0880744,11.987606,14.852846,-0.9762413,0
10.381409,13.444535,17.954285,15.847129,0
3.9457471,7.3084054,12.157928,-0.9799949,0
6.568099,-5.552168,13.366719,6.342556,0
8.788661,11.09118,18.6825,15.5370655,0
9.431271,-5.0328336,12.314263,11.207957,0
7.507305,4.0579147,16.451366,-4.6840596,0
10.280373,15.279265,7.096011,-7.5497117,0
10.34915,15.56043,10.038994,-3.151638,0
6.576352,11.748702,9.89619,-3.000306,0
2.360969,12.040832,27.857836,-6.3435955,0
6.436562,11.601675,7.0656543,-7.530427,0
4.469446,9.081698,13.29656,-0.24194348,0
1.5482681,11.613212,27.835228,-6.3210273,0
15.313606,-0.74485046,20.445532,27.607162,0
1.2417376,11.401752,14.515571,-0.7740743,0
14.692255,9.021478,21.082047,28.588135,0
8.367318,-5.786158,18.533787,6.4158635,0
14.962594,-1.4250917,-7.1500187,-12.270367,0
3.9301243,7.329574,12.226942,-0.9701524,0
3.413726,5.885989,-5.150891,-7.587539,0
5.6769753,-5.788095,13.375678,6.3555446,0
10.931196,17.465199,6.321276,1.4951313,0
3.428227,5.89204,-5.1892815,-7.549138,0
14.661228,-1.231852,-13.604234,-1.5791775,0
10.472393,15.854729,10.037183,-3.1493013,0
8.798288,11.096804,17.56622,15.094953,0
5.5793223,-5.8579316,24.345125,-3.139281,0
10.8958025,17.086334,6.6843314,1.0773162,0
5.5658855,20.525364,7.7300086,2.0360417,0
2.3717663,11.89129,16.272024,0.087512456,0
7.2142863,-5.433455,15.940596,6.776277,0
10.076663,14.26682,8.746198,-6.82466,0
5.431145,10.80608,12.781738,-0.6839305,0
12.014735,11.326696,20.94689,22.85171,0
15.437551,0.2396921,21.073927,28.582333,0
14.388487,-1.1114666,-13.604216,-1.5791755,0
8.04859,13.434037,10.384052,-6.804613,0
7.5072503,4.0580053,16.45135,-4.6840925,0
6.1443114,11.353942,7.084304,-7.5460086,0
10.602142,11.407247,24.72419,12.439522,0
2.5370753,13.135574,24.012218,9.858683,0
1.3069981,11.441815,14.84414,-0.99271923,0
6.2799835,19.174852,9.606086,-6.8727016,0
15.359158,-0.7724714,20.450245,27.598846,0
3.309426,11.501273,15.97811,-0.13674635,0
8.761915,11.092706,6.9594526,-7.476183,0
9.506387,-4.739791,13.718779,10.843206,0
4.1175714,11.031941,17.553802,0.6321837,0
3.2578764,11.525708,15.93036,-0.18320227,0
15.169559,-1.3719972,20.482283,27.645796,0
8.719088,-5.873987,18.521988,6.403598,0
8.325167,-5.84748,18.255188,6.275122,0
11.734133,11.1376705,14.961325,19.608953,0
8.6331835,13.731891,9.435429,-6.847758,0
15.335395,-0.7100797,-8.917307,-8.334125,0
8.764174,11.09658,6.9102316,-7.4610424,0
16.153784,-1.236854,20.414164,27.577936,0
4.443664,10.456369,13.634408,-0.35165653,0
5.129676,9.93545,11.8003025,-0.6846076,0
8.823363,-5.921457,18.559214,6.4274964,0
8.427169,13.6164,10.553697,-6.6154284,0
8.554126,13.637722,8.938677,-6.921855,0
14.598134,9.179063,20.88597,22.91633,0
11.643664,11.237248,23.650354,13.113986,0
10.953169,17.428904,6.610099,1.1454754,0
1.9332565,12.81668,17.066702,0.5902316,0
4.140523,19.996958,6.6954613,1.7822067,0
4.958565,10.750298,12.836725,-0.72237957,0
14.59714,9.157996,20.910425,22.8939,0
11.947297,11.3432,24.307247,13.019626,0
6.337241,11.520987,9.918055,-3.0226336,0
8.742953,13.83234,8.95852,-6.9117312,0
6.4906936,11.665224,7.1116242,-7.567125,0
